x	y
-0.286267	0.961739
-0.70725	0.343029
0.480132	-0.728859
0.793613	-0.203303
-0.287369	0.89112
-0.57953	-0.0504818
0.687576	-0.607908
-0.396479	-0.636577
-0.00763524	0.0550625
-0.892019	0.713772
-0.117149	0.49511
0.664375	-0.567356
0.746337	-0.784068
0.286002	0.920344
0.134975	-0.481526
-0.0555824	0.813715
0.347813	0.488353
0.845405	0.108311
-0.339953	-0.50684
-0.937863	-0.807875
-0.35236	-0.528952
0.881711	0.621535
-0.901175	0.00626898
-0.0816497	-0.330384
-0.569755	-0.341356
-0.726358	-0.368675
0.80129	0.0828516
-0.210824	0.756379
0.0583452	0.629871
0.580479	-0.83352
-0.721898	-0.250369
0.830558	0.562919
0.596462	0.200547
-0.276666	0.400998
0.76273	-0.37556
-0.381236	-0.424866
-0.347134	0.00883293
0.35421	0.209722
0.770877	0.504991
0.754279	0.515197
0.829484	0.845956
-0.915934	-0.170227
0.980459	0.812165
0.994427	-0.963727
-0.974389	0.0759555
-0.957538	0.612602
-0.969347	-0.642557
0.718563	0.939012
0.476651	0.099575
0.700422	-0.348789
-0.684985	0.86989
-0.662119	0.863638
0.0907136	0.474322
0.551994	-0.159368
0.888858	0.164678
0.876968	-0.299419
0.56801	0.0574456
-0.860859	0.402305
0.639214	0.38477
-0.159389	0.429832
-0.785605	-0.272869
-0.0919157	-0.237154
0.147485	-0.52247
0.276898	-0.553811
-0.284759	0.586675
-0.363498	0.632756
-0.224648	-0.709615
0.423692	0.638052
-0.954406	-0.139028
-0.191793	0.215558
-0.577265	0.827958
0.629844	-0.818606
0.252917	0.958912
0.889121	-0.44565
-0.897484	0.276726
-0.328721	-0.396499
-0.0424495	0.854663
0.526935	0.198605
0.862586	-0.202176
0.788833	-0.752222
0.127082	0.00838423
-0.96375	-0.580681
0.200357	-0.325876
0.348896	-0.332878
0.577481	0.510003
-0.409941	-0.63534
0.152521	-0.189703
0.218793	0.0312934
-0.828373	0.472038
0.891541	0.541438
0.0656904	0.840931
0.686671	-0.995948
0.851321	-0.650832
0.977776	-0.244909
0.721359	0.698692
-0.0442913	0.793268
0.754164	0.662269
-0.833718	0.258579
-0.396298	0.189764
0.850962	-0.275583
-0.702467	-0.843737
0.918441	0.588735
0.36765	-0.0607097
0.0761935	-0.655385
0.00296295	-0.0636839
0.176089	0.0454111
0.776899	-0.0126725
0.117326	-0.79961
0.463832	-0.792582
0.64723	-0.845281
0.718927	-0.486551
0.57395	0.660443
-0.948206	0.126797
0.709041	0.706167
-0.126727	0.507629
0.907891	0.844979
-0.676921	0.212733
0.327265	0.521012
-0.205871	0.74349
-0.168355	0.870219
-0.82656	-0.349073
0.228812	-0.492381
0.769623	-0.785335
0.841863	-0.328145
-0.698441	0.274402
-0.415321	0.124341
-0.498281	0.0165962
0.123822	0.0137491
-0.0358956	-0.289056
-0.948108	-0.272186
-0.249846	0.91737
0.494789	0.864959
-0.144707	-0.685037
0.278867	0.400353
-0.265684	0.18601
0.821345	0.597596
-0.108697	0.65736
0.731123	0.940464
0.612944	0.132566
0.985627	-0.878898
0.67547	0.754494
0.561764	-0.412392
0.387026	0.692381
0.81786	-0.286675
0.325515	0.500577
0.136421	0.913199
0.544207	-0.123474
-0.816503	0.192154
-0.888349	-0.599522
-0.73744	-0.257604
0.54895	0.721667
-0.0836922	0.753857
-0.117178	-0.359277
-0.511614	0.128391
0.536253	0.917296
-0.592894	-0.842471
-0.487458	0.564443
0.397375	-0.34806
-0.0321039	0.339622
-0.0927608	0.587579
0.0443661	-0.93889
-0.178338	0.910225
0.429588	-0.559782
0.386503	0.452976
-0.815225	-0.748709
-0.630937	-0.367004
-0.359296	0.724566
0.754623	0.310323
0.195279	0.885517
0.853321	0.372063
-0.526443	0.409925
-0.614451	0.550791
0.967245	0.213495
0.829319	-0.403585
-0.0742459	-0.353442
0.76075	-0.654627
-0.603652	0.606331
0.497777	-0.0048058
0.545669	-0.424503
-0.812308	0.476689
0.553728	-0.32351
-0.660647	0.0778513
-0.495159	-0.902104
-0.922077	0.0172834
-0.554721	0.14676
-0.610525	0.775585
-0.448816	0.173367
0.0602064	-0.966573
-0.181527	-0.351051
-0.870093	0.0907458
-0.278572	-0.943099
0.909586	0.684035
0.221675	-0.326354
0.31287	0.929502
-0.0378883	-0.192633
-0.387176	-0.153003
0.947709	0.559276
0.00847673	-0.207654
0.127933	-0.547994
-0.35289	-0.460104
-0.354376	0.453159
-0.33253	-0.756768
-0.718098	-0.630872
-0.375677	-0.200803
0.463358	-0.639449
0.0896261	-0.071589
-0.484317	-0.870183
0.0288414	0.170975
-0.562831	-0.367105
0.751062	0.204494
-0.684669	0.480176
0.169971	-0.879852
0.863929	0.0153507
0.410038	0.986508
-0.394243	0.275637
-0.277328	0.202046
-0.979585	-0.403389
-0.987149	0.408445
-0.785074	0.593141
-0.805187	0.544264
0.307841	-0.166117
-0.97828	-0.0619558
0.457447	0.457828
-0.880844	-0.436054
-0.906647	0.347441
0.010546	-0.173954
0.60796	0.565178
-0.0902033	0.739452
-0.175344	0.420328
-0.352566	-0.161645
0.632292	-0.110589
0.101268	-0.602711
-0.495649	-0.79202
0.730629	-0.159784
0.997998	-0.32523
-0.748749	-0.415578
0.0284197	-0.523022
-0.6997	-0.209293
-0.838475	0.208292
0.937148	0.957995
0.458678	0.716422
-0.203469	-0.770557
-0.985745	-0.266773
0.74029	-0.21506
-0.277948	-0.202095
0.350687	0.550904
0.205374	-0.181159
0.801353	0.154386
-0.970151	-0.211385
0.746756	0.024487
0.0347494	0.980984
0.00869262	0.464492
-0.0518396	-0.647033
0.943762	-0.531432
0.550311	0.703162
0.841097	-0.59214
0.167465	-0.754884
-0.94535	0.82237
0.915327	-0.653897
0.312248	-0.11587
-0.512363	-0.223524
0.483167	0.951194
0.419153	-0.75782
0.424699	-0.686688
0.462472	0.48156
-0.377322	0.659583
-0.843296	-0.875102
-0.96064	-0.198374
0.854662	-0.977616
0.538324	-0.360381
-0.909315	-0.54065
-0.102404	0.500529
0.930095	0.600894
0.405384	0.207075
0.180623	-0.212806
0.36155	-0.8579
0.546228	-0.357926
-0.775204	0.415346
0.648546	0.662169
-0.918519	-0.301602
-0.44804	-0.607363
-0.318258	-0.919823
0.315603	0.862856
0.103382	0.378922
0.527608	0.444576
0.769383	0.570616
0.352515	-0.670653
0.213298	0.457567
-0.691855	-0.140252
-0.228605	0.357153
0.081378	0.974003
-0.490494	0.40679
-0.335917	0.730179
0.859475	0.440621
-0.492177	-0.058596
0.990384	-0.018893
-0.884402	0.321824
-0.444792	-0.46368
-0.3496	-0.625721
-0.503126	-0.582168
0.452088	0.244309
0.313524	0.659952
-0.164625	-0.075112
-0.25418	0.532479
0.206231	0.409706
0.98456	0.625165
-0.867597	-0.980363
0.92455	0.953276
-0.495128	-0.241038
0.664046	-0.805666
-0.821998	-0.900486
0.7256	0.0625942
-0.55371	0.471152
-0.993169	-0.0611446
-0.366104	-0.400293
-0.346414	0.534438
-0.629449	-0.0786041
-0.763671	-0.872899
0.372858	0.157102
0.805442	-0.486636
0.222729	0.496654
0.689988	0.811095
0.609249	0.437776
-0.37106	-0.16935
-0.256953	-0.717935
0.712831	0.863697
-0.083246	-0.324711
-0.120996	0.359416
-0.481061	-0.0330038
0.646105	0.634078
0.60856	-0.458133
0.86981	-0.604027
0.185287	0.677402
-0.581405	-0.633465
-0.781805	-0.647797
-0.457412	0.912983
0.889511	0.153983
-0.857609	-0.614531
-0.338669	-0.359754
0.663927	-0.184386
-0.723807	-0.872312
0.259937	0.228432
0.841887	0.500715
0.674713	0.0815042
0.396746	-0.273333
-0.13306	-0.799571
-0.8926	0.718122
0.636723	-0.986123
0.208599	-0.491822
0.293126	0.845383
0.705127	0.657856
-0.223208	-0.0987673
-0.835248	-0.654795
0.048479	0.604535
-0.32453	-0.164502
-0.288575	-0.132188
0.696854	0.244498
-0.963686	-0.713227
0.719923	0.714122
0.643356	0.0467396
-0.489005	0.84336
-0.914349	0.704577
0.475635	0.339725
-0.133759	-0.594319
0.141054	-0.0886682
-0.801212	-0.0422515
-0.999995	0.358128
0.12556	-0.370989
-0.984743	0.291265
0.986921	-0.504665
-0.454737	0.209025
0.0259917	-0.772832
-0.212567	-0.0509871
-0.717364	-0.531244
0.102996	0.97232
-0.0383103	0.534408
0.0672762	-0.35435
0.17493	-0.833654
0.998362	-0.785739
0.255315	0.160619
-0.632499	0.689148
-0.419834	0.591217
-0.351083	-0.357494
-0.934622	-0.609011
-0.585259	0.636176
-0.508623	0.974587
0.955436	-0.75363
0.724711	0.595096
-0.773608	0.662801
-0.74619	-0.138251
-0.561371	0.616732
0.747801	-0.334899
0.338246	-0.654463
0.0615408	-0.565266
-0.61718	0.866187
-0.623102	0.159008
-0.718145	0.121207
-0.856939	-0.233056
0.511429	0.192138
-0.502449	-0.302454
0.455032	0.995407
-0.559044	0.761041
-0.266843	-0.775599
0.537744	-0.0958487
-0.47173	-0.0564514
-0.115873	-0.991788
0.484712	0.924674
-0.183215	0.418885
0.205626	-0.335988
-0.934321	0.732127
0.755492	0.47038
0.618603	0.700335
-0.77269	0.359442
-0.497975	0.0507255
0.0912306	-0.54892
0.896472	-0.122417
-0.374979	0.82855
0.4492	0.483704
-0.800925	0.341307
-0.683674	-0.510492
-0.746692	-0.240748
0.900378	-0.234434
-0.808246	0.940589
-0.448889	0.475891
-0.223166	-0.325591
0.399153	-0.765131
-0.192085	-0.176839
-0.127709	0.483781
-0.897141	0.283397
-0.760873	-0.778759
0.166229	-0.250589
-0.695373	0.101494
0.309593	-0.84954
0.496366	-0.775409
0.689139	-0.278923
-0.764776	0.145399
-0.0616519	0.1931
0.501087	0.057453
-0.538775	-0.0102839
0.0911412	-0.116636
0.952213	0.56648
0.0720047	-0.343228
-0.60986	0.0780404
-0.264215	-0.746574
0.379541	0.535545
-0.373102	-0.692017
-0.31955	0.127944
-0.211492	-0.180802
0.917989	-0.452681
-0.334524	-0.724479
0.637888	-0.758979
0.428499	0.613173
0.693248	0.821565
0.28398	-0.141196
0.56022	0.161291
-0.51293	-0.426413
-0.592846	-0.999422
0.126945	-0.567427
0.788204	0.796227
0.922988	-0.975761
0.63675	0.250228
0.0958314	-0.709846
-0.346878	-0.219823
0.0260071	0.798252
-0.826202	0.586471
-0.495846	0.62859
0.769224	-0.387196
0.968077	-0.689128
0.971519	0.64188
-0.0576411	0.227419
-0.912599	0.637943
-0.202097	0.7407
-0.0721648	0.776887
0.482998	0.274736
0.487741	0.817055
0.326906	0.705284
0.433562	-0.281585
0.112231	-0.399191
-0.645373	-0.864068
0.500989	-0.272329
-0.601903	-0.559764
0.331798	0.383668
0.119339	0.328888
-0.164946	-0.760271
-0.732246	0.829438
-0.676194	-0.0595605
-0.629447	0.519646
0.0457765	0.0473288
0.981469	-0.815174
-0.0643511	0.249551
0.273583	0.411442
0.843953	-0.512258
0.454082	-0.370543
-0.582006	0.75805
0.898777	0.548871
0.323858	-0.214873
-0.232258	0.329605
-0.765917	0.894751
0.953917	0.948135
0.442329	0.574838
-0.64297	-0.936386
-0.832128	0.460708
-0.542702	-0.241243
-0.0806334	-0.163027
0.672427	-0.678845
-0.823197	-0.545072
0.644768	-0.00934923
0.946574	-0.201664
0.966089	-0.215638
-0.249273	0.93485
-0.529593	-0.965058
-0.579773	0.515102
0.265259	0.490541
-0.0907769	0.680838
-0.122032	0.545704
-0.189117	-0.41835
-0.577226	0.404423
0.676767	-0.961087
0.1689	0.712618
0.654491	-0.859158
-0.606848	-0.481523
0.711514	-0.4789
-0.134572	0.266199
0.768997	-0.925951
-0.551085	-0.656413
-0.253938	0.214498
-0.155778	-0.178089
-0.699279	0.253847
0.978091	0.532756
-0.191157	-0.976761
0.452296	-0.46757
0.477376	0.765997
-0.896739	0.299091
0.617859	-0.6162
-0.87477	0.197411
0.712114	0.583823
-0.33967	-0.186238
0.134432	0.0386354
-0.144784	-0.690856
0.731594	-0.00746739
0.863927	-0.402812
-0.635259	0.449302
0.0663431	0.105614
0.607496	-0.613202
0.794131	0.0444224
-0.79297	0.0926493
-0.660667	0.183104
0.0283476	-0.155136
0.953618	-0.82124
-0.694874	-0.903
0.502355	-0.584811
0.434542	-0.711829
-0.573956	0.106552
0.302992	0.495728
0.438432	0.306913
-0.961034	0.178651
-0.789052	-0.280005
0.604184	-0.737727
-0.688658	0.169233
-0.413153	0.193977
-0.48355	0.954169
0.205479	-0.190539
-0.419265	0.943447
0.531348	0.986446
0.554686	-0.0998384
-0.55741	0.466796
0.898033	-0.528019
0.467111	0.836155
0.764636	-0.221445
-0.154553	0.619202
-0.651272	0.588911
-0.0332636	-0.66795
-0.0206032	-0.707218
0.634383	0.100502
-0.715981	0.459492
-0.592436	-0.98656
0.757653	-0.895522
0.930164	0.91522
-0.185534	-0.290228
0.19981	-0.488393
0.750184	-0.135581
0.0865594	0.00329268
0.753137	-0.494082
0.0221264	0.327116
0.108577	0.737623
-0.881531	-0.0830251
-0.84664	-0.432096
0.754096	-0.0691133
-0.218453	0.883812
0.0468657	0.834499
