x	y
-0.18146	-0.207062
-0.413359	0.592478
-0.777625	0.345388
0.443397	-0.47089
0.410225	-0.153942
0.83302	-0.514162
-0.536699	-0.214093
-0.282027	0.0407164
-0.741728	-0.149725
0.668909	-0.173426
0.699816	-0.779826
0.371345	-0.0770092
-0.242824	0.220397
0.642224	-0.905765
0.0117415	0.251649
0.806512	-0.517898
-0.753967	0.889237
-0.38435	0.79527
-0.725617	0.188424
0.333669	-0.199057
-0.296099	-0.0745592
0.443803	-0.298133
-0.302496	0.256343
0.318978	0.438319
0.904299	-0.11496
-0.737087	-0.0193843
0.115459	-0.671092
0.685891	-0.74801
-0.619907	0.527986
0.323253	-0.27501
-0.00760818	-0.666178
-0.0960041	-0.130631
-0.291323	-0.0383537
0.90195	-0.893651
-0.316167	0.931423
-0.680021	0.745551
-0.611866	0.119529
-0.879414	0.545911
-0.257993	0.429903
0.421567	-0.0992095
0.931535	-0.640832
0.146138	-0.397579
-0.427771	0.797013
-0.361967	0.797868
-0.53097	0.273187
-0.106291	-0.722011
-0.163988	-0.11125
0.439043	-0.0060451
0.169662	-0.61694
-0.59791	0.917992
0.371535	0.592481
0.431629	-0.23697
0.523979	-0.0788195
0.15869	0.0565054
0.807367	-0.3107
-0.147854	0.769664
0.717732	-0.179537
0.318429	-0.265357
0.187547	0.385859
0.230015	-0.488375
-0.734077	-0.0678254
-0.367394	0.884176
0.944578	-0.111277
0.132933	0.567755
0.518192	0.363323
0.593739	-0.387923
-0.121406	0.964159
0.323244	0.327979
-0.324811	0.103642
-0.83756	0.137425
-0.460891	0.983946
0.281413	-0.642655
0.352069	-0.258478
0.250193	-0.134646
0.143486	0.479781
0.627563	0.303192
-0.837427	-0.183258
0.148339	-0.883068
0.195841	0.399626
0.715435	-0.431556
0.384537	-0.652102
0.728297	-0.0634953
0.407727	-0.830124
-0.751724	-0.354964
-0.947132	0.125926
-0.168604	-0.358063
-0.604293	0.507941
0.334773	0.466734
0.16565	-0.886909
-0.98725	0.971253
0.000297785	0.396848
-0.965392	0.537114
-0.385237	0.997071
-0.411457	-0.325206
-0.617472	0.960976
-0.951792	0.143004
-0.144962	0.888753
-0.471505	-0.112029
0.107354	-0.218321
-0.360109	0.267495
0.714431	-0.138961
0.187374	0.259156
0.195388	0.0388235
0.185357	-0.534534
0.716334	0.0700029
0.101469	0.181311
-0.0890824	0.24145
-0.512412	0.00360918
0.311732	-0.389811
0.862816	-0.0625601
0.691288	-0.702207
-0.00681615	0.686283
0.185008	0.529989
0.308046	0.205595
-0.86463	-0.105446
-0.934941	0.611745
-0.406411	0.988284
-0.297197	0.592571
-0.28079	0.864412
0.618441	-0.834743
0.166722	0.483429
0.43315	0.331631
-0.0800153	0.539764
0.714093	0.120019
-0.443996	0.708787
0.870748	-0.0527558
0.987003	-0.926278
-0.501078	-0.125891
-0.111595	0.0270915
-0.130617	0.628097
-0.3489	0.117894
-0.171419	0.0829031
-0.795931	0.654109
0.44097	-0.865627
-0.191052	0.0308535
-0.131488	0.584122
0.911984	-0.0943835
-0.350433	0.190615
-0.352327	0.495359
0.434726	-0.00618613
0.490363	-0.377845
0.325514	0.107468
-0.77545	0.299958
0.0474731	-0.0698972
-0.263851	0.504565
-0.988629	0.866618
0.640513	-0.366755
-0.563255	0.90308
0.584313	-0.832571
-0.173961	-0.455187
-0.407242	0.14552
-0.051653	-0.713259
0.466911	-0.0215813
0.439504	-0.210636
-0.122593	-0.420218
0.676788	-0.792823
-0.0563903	-0.590578
-0.962218	0.385878
-0.865576	0.317949
-0.0750089	0.249273
-0.0386465	0.346779
-0.674537	-0.0955784
-0.850266	0.432336
-0.547074	0.571627
0.915944	-0.852477
-0.854513	-0.200987
0.212551	-0.902797
-0.169688	0.409998
-0.877766	0.672148
0.121435	-0.0534157
-0.575675	0.434135
-0.446569	0.508915
0.570753	-0.222662
-0.09688	-0.566583
0.141253	0.651376
-0.165158	0.727621
0.219366	-0.240342
0.80211	-0.762408
-0.0720339	0.925273
0.63202	0.126566
-0.353282	0.373678
0.604505	-0.288095
0.542779	-0.745429
-0.341058	-0.296915
-0.337683	-0.451459
0.0282087	-0.63966
-0.703712	0.752858
0.0787984	0.0284106
0.892422	-0.788146
-0.233685	-0.623823
-0.0537105	-0.378707
-0.853062	0.351533
-0.395966	0.508067
0.959544	-0.637272
-0.248167	0.0368782
0.225934	0.165762
0.148564	0.329367
0.502857	-0.295178
0.54438	-0.659666
-0.411797	-0.464369
0.179376	-0.842604
-0.681239	0.839173
-0.3766	0.839182
-0.67534	0.00561512
-0.458397	0.722799
-0.382575	-0.262646
-0.282578	0.351303
-0.881185	0.241933
0.892923	-0.521583
-0.514583	0.861746
0.786669	-0.836486
-0.837827	0.193816
0.585756	0.285152
0.994931	-0.972048
-0.698084	0.699457
0.715362	-0.942943
-0.975551	0.104804
-0.658784	0.739169
0.0710828	-0.65476
-0.463769	0.683643
-0.524909	-0.0966556
-0.0994878	0.600448
-0.589215	0.904812
-0.363671	0.793462
0.537741	-0.372771
-0.600598	0.951746
0.256245	0.297564
0.148995	-0.704508
0.758605	-0.0432611
0.191504	-0.00367308
-0.972667	0.117498
-0.0142413	-0.79161
-0.924259	0.394396
0.623523	-0.764255
-7.28369e-05	-0.291198
0.505415	-0.973894
0.421834	-0.355194
-0.0161154	0.195691
0.142747	-0.0591748
-0.469465	0.313725
0.641895	-0.844044
0.0604805	-0.195731
0.775737	-0.25413
0.462155	-0.41124
-0.181549	0.197889
0.446741	-0.256173
0.308554	0.302986
0.172032	-0.879855
0.770649	-0.287377
-0.794392	0.87054
-0.439013	0.606448
-0.679247	0.345526
-0.69995	0.261371
-0.872386	0.00570536
0.915033	0.165594
0.243053	0.00660646
0.716403	-0.516415
0.129376	-0.0949374
0.448866	-0.139208
-0.712689	0.735558
-0.595112	0.0645797
0.172743	0.0239617
0.280594	0.229936
-0.742342	0.895214
-0.307506	-0.350323
-0.590923	0.777217
-0.266541	-0.0440489
0.58868	-0.843782
-0.242926	0.993539
0.449362	0.310104
-0.314226	-0.0581982
0.636975	0.0715959
-0.58497	0.176713
0.632499	-0.93804
0.0797399	0.685271
0.0367417	0.535282
0.930678	-0.155911
-0.346037	0.196935
0.955238	-0.639137
-0.167325	-0.746908
-0.328001	-0.207221
-0.571818	0.937229
0.128177	-0.761027
0.0843942	-0.472518
0.122547	-0.517213
-0.0109347	-0.0484843
0.865793	-0.905818
0.80233	-0.152754
0.570496	-0.118116
0.0104123	0.810709
0.23568	0.236257
0.570684	-0.199235
0.0545312	0.273414
0.0304394	-0.112356
0.446134	0.327319
0.619413	-0.610693
0.392582	0.46832
-0.790205	0.531684
-0.912915	0.29309
-0.159138	0.528794
0.614865	-0.955614
-0.156356	0.199592
-0.218765	0.61937
-0.769226	-0.168342
0.640996	-0.516439
0.689142	0.234217
0.423673	0.322652
-0.537543	-0.0749074
-0.233867	0.199781
-0.974416	0.724648
0.15098	-0.499452
-0.196352	0.822477
-0.967698	0.299704
0.808938	0.296865
0.395388	0.0898958
-0.86933	-0.0633227
0.806619	-0.85957
-0.38273	-0.246769
-0.187518	-0.0552955
-0.47333	0.65583
0.872847	-0.175074
-0.504325	0.761416
0.486921	-0.263617
-0.683284	0.705784
-0.91287	0.772896
0.58584	-0.692089
-0.403099	0.749608
0.449612	0.209477
0.596305	-0.294013
-0.135842	-0.140401
0.475488	-0.384013
0.304702	-0.423949
0.622505	-0.328357
0.767265	-0.385646
-0.0271398	-0.215023
-0.241673	0.734236
0.464598	0.0368452
-0.0994289	0.290736
0.29557	-0.396105
0.0935278	0.772575
-0.783137	0.0108992
0.727332	-0.211233
-0.513191	0.076564
0.418576	-0.921274
-0.518847	0.780538
-0.349363	-0.1744
0.888085	-0.121101
-0.302807	-0.0559592
-0.6498	0.889462
-0.221307	0.0242724
0.222332	-0.419769
0.356618	0.293784
0.626229	-0.303581
-0.839445	0.243344
0.0609039	0.0860975
-0.622664	-0.138568
0.840036	-0.428382
-0.452236	-0.233339
-0.417982	0.886819
-0.716185	0.418972
-0.705297	0.341762
-0.744956	0.552886
0.681895	0.0808178
-0.245202	0.0760813
-0.832987	0.64746
-0.580502	-0.25522
0.0195057	-0.082965
0.542343	-0.23944
-0.773226	0.658633
-0.482498	-0.0117321
-0.493407	0.36473
-0.775229	0.380623
0.408392	0.421556
-0.829545	0.488626
-0.550712	0.491395
-0.740852	0.901835
0.801374	-0.849
0.0542052	0.619321
-0.940932	0.123143
0.0821583	-0.456146
0.738629	-0.934114
0.318208	-0.0246034
0.638573	0.12126
-0.789734	0.233719
0.0424393	0.00545681
-0.389299	0.547891
-0.101444	0.108268
0.0859315	0.477484
0.00449562	-0.33805
0.225783	-0.601548
-0.527669	0.571684
0.737369	0.11659
-0.437671	-0.307885
-0.340491	-0.0788155
-0.645462	0.46539
0.686491	-0.372077
-0.164136	-0.106701
-0.42875	0.574252
0.015696	-0.571535
-0.971452	-0.235544
0.648618	-0.555793
-0.578102	0.235207
0.512461	-0.839522
0.00539815	-0.510945
-0.162611	0.572038
-0.0268261	0.209133
0.126564	0.300528
0.328915	0.0459023
0.0359478	-0.554374
0.908577	-0.741072
-0.690243	0.497891
0.893817	-0.399696
-0.491202	0.784216
0.0393857	-0.513505
0.64001	0.311892
-0.163988	-0.211762
0.350955	-0.665257
-0.0887898	-0.0419263
-0.973048	0.31656
0.837583	-0.318964
0.284434	0.183564
0.775588	-0.410903
-0.590576	0.620792
-0.471618	-0.652249
0.145769	0.195191
-0.479047	0.837717
-0.0518188	-0.327284
-0.816047	0.316398
-0.208815	0.0255588
-0.59177	-0.284385
-0.979755	0.0728371
-0.311282	-0.10051
-0.469334	0.910374
0.383572	-0.481164
0.600784	-0.417555
-0.389167	0.792357
0.974928	-0.860965
0.17075	-0.750794
0.39151	-0.585635
-0.925277	-0.0136657
0.0666593	0.0995108
-0.298523	0.97103
-0.0424849	0.0447967
0.173598	-0.1122
-0.848339	0.729923
-0.871575	-0.157726
0.166058	-0.244945
-0.76699	0.535452
0.0916574	-0.456024
0.21345	-0.458365
-0.598995	-0.101456
0.166302	0.138828
0.646124	-0.237827
0.85718	-0.0769179
-0.453285	-0.672826
-0.424846	-0.360113
-0.325325	0.780896
-0.255469	0.465983
-0.78788	0.809614
-0.700815	-0.471494
-0.306544	0.560134
-0.365613	0.387779
-0.100858	-0.442475
0.906558	-0.593624
-0.722133	0.470174
-0.295366	0.645276
-0.134762	0.537327
-0.643777	0.0452621
0.944827	-0.986464
-0.0606046	-0.144412
0.0184678	-0.226833
-0.115874	0.119307
0.991957	-0.550401
0.985067	-0.726899
-0.21919	0.832076
0.755646	-0.632083
-0.312863	0.172647
0.0519266	-0.711115
0.170013	-0.429931
0.154766	0.190696
-0.197587	-0.205043
-0.355806	0.0682967
-0.266566	0.84768
-0.270741	0.689754
0.0266076	-0.39163
0.195978	-0.926492
-0.435821	0.606503
-0.800509	0.138324
0.748335	0.153922
-0.821938	0.798008
0.41413	-0.128577
0.209573	-0.0849774
-0.835333	-0.149304
0.1975	-0.629696
0.094247	-0.637458
-0.0428324	-0.0577403
0.345935	-0.664005
0.626484	-0.0540704
0.319423	0.550247
-0.376986	-0.0728109
0.45917	0.297907
-0.232471	-0.00354338
0.617648	-0.11194
0.892231	-0.305342
0.112523	0.374851
0.0846517	0.228732
-0.869956	-0.065886
0.773315	-0.00347459
0.194338	0.478223
-0.301093	-0.162507
0.414988	-0.25294
-0.748261	0.587074
0.0273314	-0.0842537
0.8636	-0.264945
0.0782626	-0.344612
-0.919612	0.139409
0.708983	-0.708569
0.591516	-0.422929
0.745618	-0.611833
-0.842456	0.382781
0.0497428	0.556001
-0.227661	-0.0305716
-0.889199	0.775298
-0.0397388	-0.0763075
-0.751757	-0.0366038
-0.470011	0.283184
-0.453149	-0.407268
0.263612	0.104474
0.912539	0.0504497
0.610645	-0.559566
0.702917	-0.628377
-0.822013	0.745115
0.145214	-0.585522
0.889151	-0.173411
-0.48329	0.517402
0.723146	-0.981107
0.0775393	0.576574
0.0614226	-0.55618
-0.582506	0.623611
0.848701	0.0765325
-0.556047	0.480474
0.694922	-0.921053
0.413863	0.377672
0.98306	-0.690484
-0.401942	0.190837
-0.450162	0.837791
0.681166	0.0945003
0.13154	-0.214421
-0.821097	0.164282
0.0715132	-0.672261
-0.181159	0.712146
-0.744719	0.290213
-0.521162	-0.362352
-0.594378	0.604703
-0.781715	0.247054
0.279403	0.0453737
0.467018	-0.393986
-0.690848	0.72686
-0.00843847	0.463833
0.202559	-0.828957
-0.244575	0.054584
-0.542497	0.713133
0.797964	-0.361361
0.175212	0.353129
-0.11276	-0.133125
0.632917	0.0649983
0.481461	0.0605767
-0.190164	0.515838
0.233419	-0.504286
0.515105	-0.766301
0.0123974	0.104523
0.687453	0.135472
-0.235675	0.876309
0.470791	-0.695253
-0.758479	0.266134
0.180927	-0.429529
0.939772	-0.416508
-0.0149366	-0.261391
0.165646	-0.432793
0.399522	-0.752446
-0.0325518	0.725328
-0.598388	0.462972
-0.708104	0.785249
0.871774	-0.298643
-0.0947214	-0.27032
0.731549	0.231912
0.773172	-0.0354757
-0.0707961	0.0669839
0.63149	-0.704668
-0.71399	-0.0425293
0.508949	-0.684284
0.848677	-0.689346
-0.67288	0.90497
0.659178	-0.769765
0.410176	-0.723333
0.531886	-0.843394
-0.184955	-0.365
0.671123	-0.51961
-0.773223	0.163382
0.861222	-0.286567
-0.533204	0.343034
0.363534	0.280557
0.0503123	-0.24442
-0.170729	-0.327751
0.0891993	-0.311648
-0.739947	-0.127316
-0.398077	0.0990067
0.669769	0.189567
-0.22086	0.227397
-0.0388526	-0.699349
0.281202	-0.265092
0.772315	-0.855314
0.213743	0.00510383
-0.727135	0.637281
0.155478	-0.467257
-0.163964	0.367258
-0.463905	0.498816
0.641076	0.0515031
0.633404	-0.958245
-0.384655	0.868196
0.227326	-0.0358571
0.0784253	0.7285
0.923096	-0.540755
-0.290005	-0.478257
0.636557	-0.788202
0.202698	-0.341871
0.898075	-0.202193
0.0958092	0.900332
0.119656	-0.422051
-0.293195	0.837168
0.510952	0.18131
-0.0867175	-0.108566
-0.0268109	-0.44347
-0.588439	0.322378
-0.300101	-0.409325
0.142264	0.754268
-0.484692	0.872758
-0.77036	0.368389
0.36497	-0.810089
-0.669438	0.135718
0.90574	-0.120091
-0.0426275	0.532678
-0.000505567	0.414273
0.83671	-0.835464
0.154602	0.0784394
-0.854796	0.703717
-0.703855	-0.0182903
-0.292263	0.377812
0.287289	0.424132
-0.298023	0.506999
-0.0209131	0.838134
0.449096	-0.556204
-0.136759	-0.549388
-0.521194	0.187867
-0.202339	-0.233504
-0.282961	-0.405357
-0.683167	0.0993032
-0.057843	0.0655466
0.413583	-0.885281
-0.792156	0.441697
0.844732	-0.626264
-0.798765	0.833696
-0.328618	0.30088
-0.000254512	0.431521
-0.975469	0.877452
-0.0293761	0.490287
0.831915	-0.730987
